sep=,
"Time","Temp. Mandata","Temp. Ripresa","Temp. Saturazione","Temp. Esterna","SP Temp. Mand.","SP Temp. Mand. Comp.","Mod. V. Mandata","Mod. V. Ripresa"
2026-01-26 17:30:00,26.9 °C,20.6 °C,28.4 °C,5.7 °C,28 °C,28.5 °C,70,60
2026-01-26 18:00:00,29.4 °C,20.7 °C,31.0 °C,6.0 °C,28 °C,28.4 °C,67,57
2026-01-26 18:30:00,31.8 °C,20.5 °C,32.6 °C,5.9 °C,28 °C,28.4 °C,66,54
2026-01-26 19:00:00,32.2 °C,20.5 °C,33.5 °C,5.4 °C,28 °C,28.5 °C,66,58
2026-01-26 19:30:00,30.0 °C,20.9 °C,31.8 °C,4.1 °C,28 °C,28.8 °C,71,59
2026-01-26 20:00:00,15.3 °C,19.8 °C,14.3 °C,3.7 °C,28 °C,28.9 °C,0,0
2026-01-26 20:30:00,14.8 °C,20.1 °C,14.3 °C,2.9 °C,28 °C,29.0 °C,0,0
2026-01-26 21:00:00,14.3 °C,19.8 °C,13.7 °C,1.8 °C,28 °C,29.2 °C,0,0
2026-01-26 21:30:00,14.2 °C,19.7 °C,13.9 °C,0.9 °C,28 °C,29.4 °C,0,0
2026-01-26 22:00:00,14.5 °C,20.2 °C,13.8 °C,0.8 °C,28 °C,29.4 °C,0,0
2026-01-26 22:30:00,14.4 °C,20.2 °C,14.4 °C,1.0 °C,28 °C,29.4 °C,0,0
2026-01-26 23:00:00,14.3 °C,20.6 °C,13.9 °C,-0.2 °C,28 °C,29.6 °C,0,0
2026-01-26 23:30:00,14.4 °C,21.2 °C,14.0 °C,-1.2 °C,28 °C,29.8 °C,0,0
2026-01-27 00:00:00,14.4 °C,21.0 °C,14.1 °C,-1.1 °C,28 °C,29.8 °C,0,0
2026-01-27 00:30:00,14.3 °C,20.8 °C,14.1 °C,-1.7 °C,28 °C,29.9 °C,0,0
2026-01-27 01:00:00,14.1 °C,20.3 °C,13.3 °C,-1.7 °C,28 °C,29.9 °C,0,0
2026-01-27 01:30:00,14.5 °C,20.4 °C,13.3 °C,-2.2 °C,28 °C,30.0 °C,0,0
2026-01-27 02:00:00,15.0 °C,20.6 °C,13.3 °C,-2.0 °C,28 °C,30.0 °C,0,0
2026-01-27 02:30:00,14.6 °C,20.8 °C,13.5 °C,-2.9 °C,28 °C,30.2 °C,0,0
2026-01-27 03:00:00,14.8 °C,21.1 °C,13.7 °C,-2.6 °C,28 °C,30.1 °C,0,0
2026-01-27 03:30:00,14.4 °C,20.8 °C,12.6 °C,-3.8 °C,28 °C,30.4 °C,0,0
2026-01-27 04:00:00,14.4 °C,21.3 °C,13.4 °C,-2.9 °C,28 °C,30.2 °C,0,0
2026-01-27 04:30:00,14.5 °C,21.2 °C,13.4 °C,-2.7 °C,28 °C,30.1 °C,0,0
2026-01-27 05:00:00,14.4 °C,21.2 °C,14.2 °C,-2.1 °C,28 °C,30.0 °C,0,0
2026-01-27 05:30:00,14.5 °C,21.2 °C,14.6 °C,-1.5 °C,28 °C,29.9 °C,0,0
2026-01-27 06:00:00,29.6 °C,21.8 °C,30.7 °C,-2.2 °C,28 °C,30.0 °C,77,70
2026-01-27 06:30:00,31.8 °C,21.5 °C,32.6 °C,-0.8 °C,28 °C,29.8 °C,76,64
2026-01-27 07:00:00,31.2 °C,21.6 °C,31.4 °C,-0.0 °C,28 °C,29.6 °C,77,70
2026-01-27 07:30:00,29.0 °C,21.4 °C,29.5 °C,0.9 °C,28 °C,29.4 °C,74,63
2026-01-27 08:00:00,26.7 °C,21.3 °C,26.5 °C,1.0 °C,28 °C,29.4 °C,72,58
2026-01-27 08:30:00,26.4 °C,21.3 °C,26.2 °C,1.7 °C,28 °C,29.3 °C,73,62
2026-01-27 09:00:00,28.8 °C,21.2 °C,29.2 °C,1.5 °C,28 °C,29.3 °C,72,59
2026-01-27 09:30:00,30.8 °C,20.8 °C,31.3 °C,2.3 °C,28 °C,29.1 °C,71,62
2026-01-27 10:00:00,31.0 °C,20.1 °C,31.6 °C,2.4 °C,28 °C,29.1 °C,75,62
2026-01-27 10:30:00,27.4 °C,20.5 °C,28.4 °C,6.0 °C,28 °C,28.4 °C,63,52
2026-01-27 11:00:00,25.3 °C,20.9 °C,26.6 °C,6.7 °C,28 °C,28.3 °C,66,57
2026-01-27 11:30:00,25.2 °C,20.3 °C,27.1 °C,7.8 °C,28 °C,28.0 °C,62,50
2026-01-27 12:00:00,27.5 °C,20.6 °C,29.7 °C,7.8 °C,28 °C,28.0 °C,64,57
2026-01-27 12:30:00,30.2 °C,20.7 °C,32.5 °C,8.2 °C,28 °C,28.0 °C,60,50
2026-01-27 13:00:00,30.3 °C,20.5 °C,31.7 °C,8.8 °C,28 °C,28.0 °C,61,51
2026-01-27 13:30:00,27.5 °C,20.8 °C,29.0 °C,8.2 °C,28 °C,28.0 °C,60,47
2026-01-27 14:00:00,25.7 °C,21.2 °C,28.1 °C,7.8 °C,28 °C,28.0 °C,65,53
2026-01-27 14:30:00,24.7 °C,21.5 °C,27.3 °C,8.4 °C,28 °C,28.0 °C,57,47
2026-01-27 15:00:00,27.6 °C,22.0 °C,30.7 °C,8.1 °C,28 °C,28.0 °C,63,50
2026-01-27 15:30:00,30.1 °C,22.2 °C,32.8 °C,7.5 °C,28 °C,28.1 °C,60,52
2026-01-27 16:00:00,30.7 °C,21.9 °C,33.2 °C,6.9 °C,28 °C,28.2 °C,63,53
2026-01-27 16:30:00,29.0 °C,21.9 °C,31.8 °C,6.0 °C,28 °C,28.4 °C,66,54
2026-01-27 17:00:00,26.6 °C,22.0 °C,29.5 °C,4.6 °C,28 °C,28.7 °C,71,60
2026-01-27 17:30:00,26.7 °C,22.4 °C,29.9 °C,3.4 °C,28 °C,28.9 °C,66,56
2026-01-27 18:00:00,29.2 °C,22.2 °C,31.8 °C,3.3 °C,28 °C,28.9 °C,66,59
2026-01-27 18:30:00,31.1 °C,22.0 °C,33.2 °C,3.5 °C,28 °C,28.9 °C,74,65
2026-01-27 19:00:00,30.8 °C,21.6 °C,32.2 °C,4.7 °C,28 °C,28.7 °C,68,56
2026-01-27 19:30:00,28.3 °C,21.8 °C,30.0 °C,4.1 °C,28 °C,28.8 °C,65,53
2026-01-27 20:00:00,15.7 °C,20.9 °C,15.0 °C,2.8 °C,28 °C,29.0 °C,0,0
2026-01-27 20:30:00,15.6 °C,20.7 °C,14.7 °C,2.2 °C,28 °C,29.2 °C,0,0
2026-01-27 21:00:00,15.7 °C,20.9 °C,15.1 °C,2.1 °C,28 °C,29.2 °C,0,0
2026-01-27 21:30:00,15.6 °C,20.8 °C,14.9 °C,2.2 °C,28 °C,29.2 °C,0,0
2026-01-27 22:00:00,15.2 °C,20.5 °C,14.6 °C,2.1 °C,28 °C,29.2 °C,0,0
2026-01-27 22:30:00,15.5 °C,20.8 °C,15.0 °C,1.8 °C,28 °C,29.2 °C,0,0
2026-01-27 23:00:00,14.8 °C,20.3 °C,14.3 °C,1.2 °C,28 °C,29.4 °C,0,0
2026-01-27 23:30:00,15.2 °C,20.4 °C,14.1 °C,1.0 °C,28 °C,29.4 °C,0,0
2026-01-28 00:00:00,14.8 °C,20.4 °C,13.7 °C,-0.2 °C,28 °C,29.6 °C,0,0
2026-01-28 00:30:00,14.0 °C,20.0 °C,13.5 °C,-1.9 °C,28 °C,30.0 °C,0,0
2026-01-28 01:00:00,14.2 °C,20.2 °C,14.2 °C,-0.9 °C,28 °C,29.8 °C,0,0
2026-01-28 01:30:00,13.7 °C,20.1 °C,14.5 °C,-1.2 °C,28 °C,29.8 °C,0,0
2026-01-28 02:00:00,14.2 °C,20.6 °C,14.4 °C,-1.2 °C,28 °C,29.8 °C,0,0
2026-01-28 02:30:00,13.7 °C,20.9 °C,14.1 °C,-3.0 °C,28 °C,30.2 °C,0,0
2026-01-28 03:00:00,14.0 °C,20.9 °C,14.3 °C,-2.1 °C,28 °C,30.0 °C,0,0
2026-01-28 03:30:00,14.4 °C,20.3 °C,14.0 °C,-1.3 °C,28 °C,29.9 °C,0,0
2026-01-28 04:00:00,13.5 °C,20.2 °C,13.2 °C,-2.2 °C,28 °C,30.0 °C,0,0
2026-01-28 04:30:00,13.4 °C,20.1 °C,13.5 °C,-2.2 °C,28 °C,30.0 °C,0,0
2026-01-28 05:00:00,13.5 °C,20.5 °C,13.4 °C,-1.8 °C,28 °C,30.0 °C,0,0
2026-01-28 05:30:00,13.3 °C,20.5 °C,13.7 °C,-2.2 °C,28 °C,30.0 °C,0,0
2026-01-28 06:00:00,29.0 °C,21.5 °C,30.9 °C,-1.4 °C,28 °C,29.9 °C,80,67
2026-01-28 06:30:00,31.3 °C,21.8 °C,33.7 °C,-0.3 °C,28 °C,29.7 °C,80,68
2026-01-28 07:00:00,31.6 °C,22.2 °C,34.5 °C,0.4 °C,28 °C,29.5 °C,73,57
2026-01-28 07:30:00,29.2 °C,22.5 °C,31.7 °C,-0.0 °C,28 °C,29.6 °C,78,68
2026-01-28 08:00:00,26.6 °C,22.6 °C,28.1 °C,-0.0 °C,28 °C,29.6 °C,75,68
2026-01-28 08:30:00,26.2 °C,22.4 °C,28.5 °C,0.6 °C,28 °C,29.5 °C,79,70
2026-01-28 09:00:00,29.4 °C,22.5 °C,32.2 °C,1.1 °C,28 °C,29.4 °C,74,64
2026-01-28 09:30:00,32.3 °C,22.4 °C,35.1 °C,1.7 °C,28 °C,29.3 °C,73,61
2026-01-28 10:00:00,32.0 °C,22.5 °C,34.5 °C,2.3 °C,28 °C,29.1 °C,70,64
2026-01-28 10:30:00,30.1 °C,22.3 °C,32.4 °C,1.9 °C,28 °C,29.2 °C,73,65
2026-01-28 11:00:00,27.1 °C,22.4 °C,29.9 °C,3.1 °C,28 °C,29.0 °C,73,60
2026-01-28 11:30:00,26.8 °C,22.4 °C,29.8 °C,4.1 °C,28 °C,28.8 °C,70,64
2026-01-28 12:00:00,28.6 °C,22.4 °C,31.2 °C,5.0 °C,28 °C,28.6 °C,75,68
2026-01-28 12:30:00,30.1 °C,22.0 °C,33.8 °C,5.7 °C,28 °C,28.5 °C,66,54
2026-01-28 13:00:00,29.9 °C,21.9 °C,32.7 °C,5.8 °C,28 °C,28.4 °C,64,56
2026-01-28 13:30:00,27.4 °C,22.0 °C,29.8 °C,5.8 °C,28 °C,28.4 °C,67,56
2026-01-28 14:00:00,25.4 °C,22.0 °C,27.4 °C,5.4 °C,28 °C,28.5 °C,69,55
2026-01-28 14:30:00,25.5 °C,21.3 °C,27.6 °C,6.6 °C,28 °C,28.3 °C,62,50
2026-01-28 15:00:00,27.9 °C,21.1 °C,30.5 °C,6.6 °C,28 °C,28.3 °C,70,61
2026-01-28 15:30:00,30.1 °C,21.2 °C,33.1 °C,5.6 °C,28 °C,28.5 °C,67,58
2026-01-28 16:00:00,30.0 °C,21.6 °C,32.9 °C,5.6 °C,28 °C,28.5 °C,72,68
2026-01-28 16:30:00,28.5 °C,21.6 °C,30.7 °C,4.3 °C,28 °C,28.7 °C,74,64
2026-01-28 17:00:00,26.4 °C,21.5 °C,29.0 °C,4.4 °C,28 °C,28.7 °C,71,58
2026-01-28 17:30:00,26.9 °C,21.8 °C,29.0 °C,4.3 °C,28 °C,28.7 °C,69,57
2026-01-28 18:00:00,30.1 °C,21.8 °C,31.9 °C,3.8 °C,28 °C,28.8 °C,67,56
2026-01-28 18:30:00,32.3 °C,21.9 °C,34.1 °C,2.9 °C,28 °C,29.0 °C,70,59
2026-01-28 19:00:00,32.5 °C,21.8 °C,34.0 °C,3.0 °C,28 °C,29.0 °C,68,58
2026-01-28 19:30:00,29.7 °C,21.7 °C,30.8 °C,2.6 °C,28 °C,29.1 °C,69,60
2026-01-28 20:00:00,13.6 °C,21.0 °C,15.9 °C,1.0 °C,28 °C,29.4 °C,0,0
2026-01-28 20:30:00,14.2 °C,21.2 °C,15.7 °C,1.4 °C,28 °C,29.3 °C,0,0
2026-01-28 21:00:00,13.8 °C,21.1 °C,15.2 °C,0.4 °C,28 °C,29.5 °C,0,0
2026-01-28 21:30:00,13.3 °C,20.7 °C,15.2 °C,-0.8 °C,28 °C,29.8 °C,0,0
2026-01-28 22:00:00,13.2 °C,20.3 °C,14.7 °C,-0.3 °C,28 °C,29.7 °C,0,0
2026-01-28 22:30:00,13.3 °C,20.0 °C,14.4 °C,-0.1 °C,28 °C,29.6 °C,0,0
2026-01-28 23:00:00,12.8 °C,19.9 °C,14.5 °C,-0.8 °C,28 °C,29.8 °C,0,0
2026-01-28 23:30:00,12.7 °C,20.1 °C,14.2 °C,-1.9 °C,28 °C,30.0 °C,0,0
2026-01-29 00:00:00,12.4 °C,19.7 °C,13.5 °C,-2.7 °C,28 °C,30.1 °C,0,0
2026-01-29 00:30:00,11.9 °C,19.4 °C,13.4 °C,-3.2 °C,28 °C,30.2 °C,0,0
2026-01-29 01:00:00,12.3 °C,19.7 °C,13.5 °C,-2.6 °C,28 °C,30.1 °C,0,0
2026-01-29 01:30:00,13.0 °C,20.2 °C,14.1 °C,-1.9 °C,28 °C,30.0 °C,0,0
2026-01-29 02:00:00,13.1 °C,20.5 °C,13.6 °C,-2.0 °C,28 °C,30.0 °C,0,0
2026-01-29 02:30:00,12.8 °C,20.1 °C,12.8 °C,-1.7 °C,28 °C,29.9 °C,0,0
2026-01-29 03:00:00,12.6 °C,20.3 °C,12.9 °C,-1.9 °C,28 °C,30.0 °C,0,0
2026-01-29 03:30:00,13.3 °C,20.5 °C,13.4 °C,-2.4 °C,28 °C,30.1 °C,0,0
2026-01-29 04:00:00,12.9 °C,20.4 °C,13.1 °C,-3.2 °C,28 °C,30.2 °C,0,0
2026-01-29 04:30:00,12.8 °C,20.4 °C,13.2 °C,-2.7 °C,28 °C,30.1 °C,0,0
2026-01-29 05:00:00,12.8 °C,20.5 °C,13.7 °C,-1.8 °C,28 °C,30.0 °C,0,0
2026-01-29 05:30:00,12.8 °C,20.7 °C,13.7 °C,-1.7 °C,28 °C,29.9 °C,0,0
2026-01-29 06:00:00,31.9 °C,21.7 °C,33.9 °C,-0.6 °C,28 °C,29.7 °C,79,68
2026-01-29 06:30:00,34.2 °C,21.9 °C,36.5 °C,-0.4 °C,28 °C,29.7 °C,83,74
2026-01-29 07:00:00,33.7 °C,21.9 °C,36.3 °C,0.2 °C,28 °C,29.6 °C,78,65
2026-01-29 07:30:00,31.1 °C,21.7 °C,34.0 °C,0.5 °C,28 °C,29.5 °C,75,67
2026-01-29 08:00:00,28.7 °C,21.6 °C,30.7 °C,1.9 °C,28 °C,29.2 °C,73,60
2026-01-29 08:30:00,27.9 °C,21.4 °C,29.9 °C,2.7 °C,28 °C,29.1 °C,79,68
2026-01-29 09:00:00,30.6 °C,21.3 °C,32.7 °C,3.1 °C,28 °C,29.0 °C,72,64
2026-01-29 09:30:00,32.6 °C,21.5 °C,35.0 °C,3.7 °C,28 °C,28.9 °C,70,63
2026-01-29 10:00:00,32.4 °C,21.3 °C,34.7 °C,3.5 °C,28 °C,28.9 °C,71,56
2026-01-29 10:30:00,30.2 °C,21.6 °C,32.9 °C,2.7 °C,28 °C,29.1 °C,74,61
2026-01-29 11:00:00,27.4 °C,21.4 °C,29.5 °C,3.1 °C,28 °C,29.0 °C,70,60
2026-01-29 11:30:00,27.4 °C,21.5 °C,30.5 °C,3.6 °C,28 °C,28.9 °C,68,59
2026-01-29 12:00:00,29.1 °C,21.7 °C,32.3 °C,4.5 °C,28 °C,28.7 °C,67,56
2026-01-29 12:30:00,31.7 °C,21.8 °C,34.4 °C,4.9 °C,28 °C,28.6 °C,66,56
2026-01-29 13:00:00,31.7 °C,21.4 °C,35.0 °C,5.1 °C,28 °C,28.6 °C,68,58
2026-01-29 13:30:00,29.5 °C,21.4 °C,32.1 °C,3.7 °C,28 °C,28.9 °C,69,58
2026-01-29 14:00:00,27.0 °C,21.3 °C,29.5 °C,4.5 °C,28 °C,28.7 °C,69,59
2026-01-29 14:30:00,26.8 °C,21.0 °C,29.3 °C,4.9 °C,28 °C,28.6 °C,68,58
2026-01-29 15:00:00,29.2 °C,21.1 °C,31.5 °C,5.7 °C,28 °C,28.5 °C,68,61
2026-01-29 15:30:00,31.4 °C,20.9 °C,33.6 °C,5.8 °C,28 °C,28.4 °C,64,54
2026-01-29 16:00:00,31.1 °C,21.0 °C,33.3 °C,6.4 °C,28 °C,28.3 °C,71,64
2026-01-29 16:30:00,28.1 °C,21.4 °C,29.7 °C,5.9 °C,28 °C,28.4 °C,70,60
2026-01-29 17:00:00,26.3 °C,21.5 °C,28.1 °C,5.7 °C,28 °C,28.5 °C,69,57
2026-01-29 17:30:00,25.8 °C,21.5 °C,27.6 °C,5.6 °C,28 °C,28.5 °C,70,59
2026-01-29 18:00:00,28.9 °C,21.5 °C,31.7 °C,5.6 °C,28 °C,28.5 °C,64,50
2026-01-29 18:30:00,31.2 °C,21.7 °C,34.7 °C,5.4 °C,28 °C,28.5 °C,66,54
2026-01-29 19:00:00,31.7 °C,21.6 °C,34.7 °C,5.2 °C,28 °C,28.6 °C,67,55
2026-01-29 19:30:00,29.7 °C,21.5 °C,32.5 °C,4.8 °C,28 °C,28.6 °C,64,55
2026-01-29 20:00:00,15.1 °C,20.4 °C,15.4 °C,4.0 °C,28 °C,28.8 °C,0,0
2026-01-29 20:30:00,15.0 °C,20.2 °C,15.4 °C,4.0 °C,28 °C,28.8 °C,0,0
2026-01-29 21:00:00,14.7 °C,20.5 °C,15.0 °C,2.3 °C,28 °C,29.1 °C,0,0
2026-01-29 21:30:00,14.4 °C,20.4 °C,14.3 °C,1.3 °C,28 °C,29.3 °C,0,0
2026-01-29 22:00:00,14.3 °C,20.6 °C,14.7 °C,1.7 °C,28 °C,29.3 °C,0,0
2026-01-29 22:30:00,13.8 °C,20.8 °C,14.8 °C,0.7 °C,28 °C,29.5 °C,0,0
2026-01-29 23:00:00,13.9 °C,20.5 °C,15.2 °C,0.2 °C,28 °C,29.6 °C,0,0
2026-01-29 23:30:00,14.1 °C,20.4 °C,14.9 °C,0.5 °C,28 °C,29.5 °C,0,0
2026-01-30 00:00:00,14.1 °C,20.6 °C,14.5 °C,-0.1 °C,28 °C,29.6 °C,0,0
2026-01-30 00:30:00,14.1 °C,20.6 °C,13.9 °C,-1.0 °C,28 °C,29.8 °C,0,0
2026-01-30 01:00:00,13.9 °C,20.6 °C,14.0 °C,-0.6 °C,28 °C,29.7 °C,0,0
2026-01-30 01:30:00,13.8 °C,20.7 °C,14.2 °C,-1.1 °C,28 °C,29.8 °C,0,0
2026-01-30 02:00:00,13.8 °C,21.0 °C,14.5 °C,-1.5 °C,28 °C,29.9 °C,0,0
2026-01-30 02:30:00,13.3 °C,21.0 °C,14.6 °C,-2.9 °C,28 °C,30.2 °C,0,0
2026-01-30 03:00:00,12.9 °C,20.8 °C,14.5 °C,-2.9 °C,28 °C,30.2 °C,0,0
2026-01-30 03:30:00,13.5 °C,20.8 °C,14.2 °C,-2.4 °C,28 °C,30.1 °C,0,0
2026-01-30 04:00:00,13.2 °C,20.6 °C,14.1 °C,-2.5 °C,28 °C,30.1 °C,0,0
2026-01-30 04:30:00,13.3 °C,20.7 °C,13.3 °C,-3.0 °C,28 °C,30.2 °C,0,0
2026-01-30 05:00:00,13.4 °C,20.7 °C,13.3 °C,-2.9 °C,28 °C,30.2 °C,0,0
2026-01-30 05:30:00,13.6 °C,20.5 °C,13.1 °C,-2.8 °C,28 °C,30.2 °C,0,0
2026-01-30 06:00:00,31.0 °C,21.3 °C,32.8 °C,-2.4 °C,28 °C,30.1 °C,82,70
2026-01-30 06:30:00,33.4 °C,21.3 °C,35.7 °C,-2.1 °C,28 °C,30.0 °C,83,76
2026-01-30 07:00:00,33.4 °C,21.5 °C,34.5 °C,-0.4 °C,28 °C,29.7 °C,77,67
2026-01-30 07:30:00,30.7 °C,21.3 °C,32.2 °C,0.3 °C,28 °C,29.5 °C,74,66
2026-01-30 08:00:00,27.9 °C,21.1 °C,29.4 °C,-0.1 °C,28 °C,29.6 °C,83,72
2026-01-30 08:30:00,27.9 °C,21.1 °C,28.2 °C,0.7 °C,28 °C,29.5 °C,77,68
2026-01-30 09:00:00,30.1 °C,21.3 °C,31.1 °C,1.3 °C,28 °C,29.3 °C,75,67
2026-01-30 09:30:00,32.1 °C,21.5 °C,33.2 °C,2.8 °C,28 °C,29.0 °C,69,59
2026-01-30 10:00:00,32.2 °C,21.6 °C,32.6 °C,3.3 °C,28 °C,28.9 °C,72,61
2026-01-30 10:30:00,28.8 °C,21.8 °C,29.6 °C,3.7 °C,28 °C,28.9 °C,71,62
2026-01-30 11:00:00,25.9 °C,22.1 °C,26.8 °C,5.4 °C,28 °C,28.5 °C,65,56
2026-01-30 11:30:00,25.6 °C,22.1 °C,26.9 °C,5.2 °C,28 °C,28.6 °C,70,58
2026-01-30 12:00:00,27.6 °C,21.8 °C,28.0 °C,6.1 °C,28 °C,28.4 °C,66,61
2026-01-30 12:30:00,29.9 °C,21.8 °C,30.4 °C,6.5 °C,28 °C,28.3 °C,59,52
2026-01-30 13:00:00,29.7 °C,21.5 °C,29.8 °C,6.5 °C,28 °C,28.3 °C,64,55
2026-01-30 13:30:00,28.0 °C,21.6 °C,28.3 °C,6.3 °C,28 °C,28.3 °C,69,61
2026-01-30 14:00:00,25.6 °C,21.5 °C,25.2 °C,7.4 °C,28 °C,28.1 °C,62,52
2026-01-30 14:30:00,25.2 °C,21.5 °C,24.5 °C,7.7 °C,28 °C,28.1 °C,71,60
2026-01-30 15:00:00,26.9 °C,21.5 °C,27.2 °C,8.0 °C,28 °C,28.0 °C,65,57
2026-01-30 15:30:00,29.2 °C,21.4 °C,30.3 °C,8.4 °C,28 °C,28.0 °C,69,58
2026-01-30 16:00:00,29.2 °C,21.5 °C,30.9 °C,8.4 °C,28 °C,28.0 °C,59,50
2026-01-30 16:30:00,26.8 °C,21.5 °C,29.2 °C,7.4 °C,28 °C,28.1 °C,61,49
2026-01-30 17:00:00,25.8 °C,21.4 °C,27.2 °C,6.1 °C,28 °C,28.4 °C,66,54
2026-01-30 17:30:00,25.0 °C,21.1 °C,26.5 °C,6.7 °C,28 °C,28.3 °C,62,52
2026-01-30 18:00:00,27.6 °C,21.3 °C,29.2 °C,6.4 °C,28 °C,28.3 °C,65,57
2026-01-30 18:30:00,30.1 °C,21.0 °C,31.6 °C,5.9 °C,28 °C,28.4 °C,72,62
2026-01-30 19:00:00,30.0 °C,21.5 °C,30.6 °C,6.4 °C,28 °C,28.3 °C,65,55
2026-01-30 19:30:00,27.1 °C,21.9 °C,28.3 °C,5.1 °C,28 °C,28.6 °C,63,50
2026-01-30 20:00:00,15.0 °C,20.6 °C,16.2 °C,2.9 °C,28 °C,29.0 °C,0,0
2026-01-30 20:30:00,15.0 °C,20.7 °C,15.8 °C,1.3 °C,28 °C,29.3 °C,0,0
2026-01-30 21:00:00,15.2 °C,21.0 °C,15.4 °C,0.6 °C,28 °C,29.5 °C,0,0
2026-01-30 21:30:00,14.8 °C,20.9 °C,15.0 °C,0.3 °C,28 °C,29.5 °C,0,0
2026-01-30 22:00:00,14.5 °C,20.9 °C,15.5 °C,0.7 °C,28 °C,29.5 °C,0,0
2026-01-30 22:30:00,14.4 °C,20.9 °C,15.6 °C,0.7 °C,28 °C,29.5 °C,0,0
2026-01-30 23:00:00,14.2 °C,21.1 °C,15.1 °C,-1.4 °C,28 °C,29.9 °C,0,0
2026-01-30 23:30:00,14.3 °C,20.9 °C,14.9 °C,-0.0 °C,28 °C,29.6 °C,0,0
2026-01-31 00:00:00,14.6 °C,21.2 °C,14.3 °C,-0.7 °C,28 °C,29.7 °C,0,0
2026-01-31 00:30:00,14.4 °C,21.1 °C,14.1 °C,-0.3 °C,28 °C,29.7 °C,0,0
2026-01-31 01:00:00,14.3 °C,21.0 °C,14.0 °C,-0.4 °C,28 °C,29.7 °C,0,0
2026-01-31 01:30:00,14.2 °C,21.1 °C,14.0 °C,-0.8 °C,28 °C,29.8 °C,0,0
2026-01-31 02:00:00,14.3 °C,21.3 °C,14.2 °C,-1.2 °C,28 °C,29.8 °C,0,0
2026-01-31 02:30:00,13.8 °C,20.7 °C,13.8 °C,-2.0 °C,28 °C,30.0 °C,0,0
2026-01-31 03:00:00,13.5 °C,20.0 °C,13.5 °C,-2.8 °C,28 °C,30.2 °C,0,0
2026-01-31 03:30:00,13.6 °C,20.1 °C,13.7 °C,-2.8 °C,28 °C,30.2 °C,0,0
2026-01-31 04:00:00,12.9 °C,20.0 °C,13.1 °C,-3.4 °C,28 °C,30.3 °C,0,0
2026-01-31 04:30:00,13.3 °C,19.8 °C,13.5 °C,-2.1 °C,28 °C,30.0 °C,0,0
2026-01-31 05:00:00,13.3 °C,19.8 °C,13.7 °C,-1.7 °C,28 °C,29.9 °C,0,0
2026-01-31 05:30:00,14.3 °C,20.6 °C,14.8 °C,-0.1 °C,28 °C,29.6 °C,0,0
2026-01-31 06:00:00,14.1 °C,20.3 °C,14.9 °C,-0.1 °C,28 °C,29.6 °C,0,0
2026-01-31 06:30:00,14.5 °C,20.6 °C,15.0 °C,-0.1 °C,28 °C,29.6 °C,0,0
2026-01-31 07:00:00,31.1 °C,21.3 °C,31.6 °C,0.8 °C,28 °C,29.4 °C,82,70
2026-01-31 07:30:00,28.5 °C,21.0 °C,28.1 °C,1.1 °C,28 °C,29.4 °C,77,66
2026-01-31 08:00:00,26.2 °C,20.9 °C,25.2 °C,2.2 °C,28 °C,29.2 °C,74,64
2026-01-31 08:30:00,26.1 °C,20.6 °C,25.8 °C,3.6 °C,28 °C,28.9 °C,68,59
2026-01-31 09:00:00,28.1 °C,20.3 °C,28.1 °C,4.6 °C,28 °C,28.7 °C,72,61
2026-01-31 09:30:00,30.8 °C,20.3 °C,30.0 °C,5.8 °C,28 °C,28.4 °C,66,54
2026-01-31 10:00:00,31.1 °C,20.2 °C,30.3 °C,6.6 °C,28 °C,28.3 °C,67,60
2026-01-31 10:30:00,28.6 °C,20.3 °C,28.2 °C,6.6 °C,28 °C,28.3 °C,64,55
2026-01-31 11:00:00,25.9 °C,20.5 °C,25.2 °C,7.5 °C,28 °C,28.1 °C,58,46
2026-01-31 11:30:00,26.4 °C,20.4 °C,25.3 °C,8.2 °C,28 °C,28.0 °C,68,59
2026-01-31 12:00:00,29.4 °C,20.7 °C,27.8 °C,7.9 °C,28 °C,28.0 °C,65,54
2026-01-31 12:30:00,31.1 °C,20.6 °C,30.3 °C,7.8 °C,28 °C,28.0 °C,62,55
2026-01-31 13:00:00,31.5 °C,20.7 °C,31.5 °C,7.9 °C,28 °C,28.0 °C,69,59
2026-01-31 13:30:00,29.7 °C,20.2 °C,30.2 °C,8.7 °C,28 °C,28.0 °C,62,49
2026-01-31 14:00:00,15.9 °C,19.5 °C,16.4 °C,8.7 °C,28 °C,28.0 °C,0,0
2026-01-31 14:30:00,16.6 °C,20.2 °C,16.3 °C,8.7 °C,28 °C,28.0 °C,0,0
2026-01-31 15:00:00,16.9 °C,20.5 °C,17.0 °C,8.4 °C,28 °C,28.0 °C,0,0
2026-01-31 15:30:00,17.1 °C,20.5 °C,17.1 °C,8.0 °C,28 °C,28.0 °C,0,0
2026-01-31 16:00:00,16.4 °C,20.2 °C,16.3 °C,7.1 °C,28 °C,28.2 °C,0,0
2026-01-31 16:30:00,17.7 °C,20.7 °C,16.2 °C,7.4 °C,28 °C,28.1 °C,0,0
2026-01-31 17:00:00,17.3 °C,20.6 °C,15.7 °C,6.4 °C,28 °C,28.3 °C,0,0
2026-01-31 17:30:00,16.9 °C,20.5 °C,15.7 °C,6.1 °C,28 °C,28.4 °C,0,0
2026-01-31 18:00:00,17.1 °C,20.4 °C,15.3 °C,5.5 °C,28 °C,28.5 °C,0,0
